EMP_ID,Overall_satisfaction_level,Satisfaction_over_Last_Evaluation,number_project,avg_montly_hours_in_Ofiice,Number_Of_Years_in_Company,Work_accident,promoted_In_Last_5_year?,Department ,salary,left
E14723,0.1,0.85,6,260,4,0,0,sales,low,1
E14724,0.44,0.53,2,149,3,0,0,sales,low,1
E14725,0.89,0.85,5,266,5,0,0,sales,low,1
E14726,0.42,0.56,2,149,3,0,0,sales,low,1
E14727,0.87,1,5,242,5,0,0,sales,low,1
E14728,0.45,0.57,2,134,3,0,0,sales,low,1
E14729,0.11,0.87,5,271,4,0,0,sales,low,1
E14730,0.09,0.79,6,275,4,0,0,sales,low,1
E14731,0.76,0.83,5,227,5,0,0,sales,low,1
E14732,0.11,0.96,7,277,5,0,0,sales,low,1
E14733,0.37,0.49,2,151,3,0,0,sales,low,1
E14734,0.1,0.79,6,274,4,0,0,sales,low,1
E14735,0.77,0.87,4,242,6,0,0,sales,low,1
E14736,0.42,0.54,2,143,3,1,0,sales,low,1
E14737,0.38,0.52,2,145,3,0,0,sales,low,1
E14738,0.32,0.95,5,172,2,0,0,sales,low,1
E14739,0.38,0.49,2,135,3,0,0,accounting,low,1
E14740,0.19,1,4,192,4,0,0,accounting,low,1
E14741,0.1,0.83,7,276,4,0,0,accounting,low,1
E14742,0.76,0.88,4,206,4,0,0,hr,medium,1
E14743,0.53,0.56,4,281,6,0,0,hr,medium,1
E14744,0.39,0.51,2,151,3,0,0,hr,medium,1
E14745,0.11,0.83,6,244,4,0,0,hr,medium,1
E14746,0.1,0.94,6,309,4,0,0,technical,medium,1
E14747,0.84,1,5,218,5,0,0,technical,medium,1
E14748,0.82,0.99,4,263,6,0,0,technical,medium,1
E14749,0.1,0.82,6,244,4,0,0,technical,medium,1
E14750,0.59,0.49,7,263,4,0,0,technical,medium,1
E14751,0.44,0.48,2,143,3,0,0,technical,medium,1
E14752,0.89,0.95,2,181,5,0,0,technical,medium,1
E14753,0.91,0.84,5,265,5,0,0,technical,medium,1
E14754,0.66,0.57,5,161,5,0,0,technical,high,1
E14755,0.11,0.87,7,282,5,0,0,technical,low,1
E14756,0.43,0.51,2,155,3,0,0,technical,medium,1
E14757,0.78,0.83,4,217,6,0,0,support,medium,1
E14758,0.11,0.97,6,289,5,0,0,support,medium,1
E14759,0.83,0.98,4,259,5,0,0,support,medium,1
E14760,0.39,0.54,2,158,3,0,0,support,low,1
E14761,0.38,0.55,2,158,3,0,0,support,low,1
E14762,0.37,0.57,2,155,3,0,0,support,low,1
E14763,0.44,0.48,2,146,3,0,0,support,low,1
E14764,0.53,0.85,2,164,5,0,0,support,low,1
E14765,0.09,0.96,6,259,4,0,0,support,low,1
E14766,0.11,0.89,6,293,4,0,0,support,low,1
E14767,0.83,0.96,5,275,5,0,0,support,low,1
E14768,0.88,1,5,219,6,1,0,technical,low,1
E14769,0.1,0.89,6,247,4,0,0,technical,low,1
E14770,0.09,0.86,7,309,4,0,0,technical,low,1
E14771,0.44,0.54,2,151,3,0,0,management,low,1
E14772,0.39,0.51,2,129,3,0,0,IT,low,1
E14773,0.87,0.94,4,274,5,0,0,IT,low,1
E14774,0.74,0.99,4,233,5,0,0,IT,low,1
E14775,0.1,0.95,7,289,4,0,0,IT,low,1
E14776,0.74,0.82,4,239,6,0,0,IT,low,1
E14777,0.75,0.99,5,221,5,0,0,product_mng,low,1
E14778,0.41,0.56,2,150,3,0,0,product_mng,low,1
E14779,0.41,0.45,2,144,3,1,0,product_mng,low,1
E14780,0.09,0.9,7,289,4,0,0,product_mng,low,1
E14781,0.09,0.8,6,301,5,0,0,IT,medium,1
E14782,0.39,0.57,2,145,3,0,0,accounting,medium,1
E14783,0.4,0.56,2,137,3,0,0,accounting,medium,1
E14784,0.37,0.54,2,131,3,1,0,hr,medium,1
E14785,0.1,0.84,6,246,4,0,0,hr,medium,1
E14786,0.43,0.51,2,136,3,0,0,hr,medium,1
E14787,0.75,0.85,5,240,6,1,0,marketing,medium,1
E14788,0.37,0.56,2,156,3,0,0,sales,medium,1
E14789,0.11,0.85,6,305,4,0,0,accounting,medium,1
E14790,0.45,0.45,2,154,3,1,0,support,medium,1
E14791,0.87,1,5,261,5,1,0,technical,medium,1
E14792,0.11,0.94,7,244,4,0,0,management,medium,1
E14793,0.45,0.54,2,129,3,0,0,marketing,high,1
E14794,0.81,0.87,4,254,5,0,0,marketing,low,1
E14795,0.77,0.91,5,236,5,0,0,marketing,medium,1
E14796,0.89,0.92,5,237,5,0,0,sales,medium,1
E14797,0.43,0.49,2,135,3,0,0,sales,medium,1
E14798,0.78,1,5,236,5,0,0,sales,medium,1
E14799,0.37,0.47,2,149,3,0,0,sales,low,1
E14800,0.37,0.5,2,141,3,0,0,sales,low,1
E14801,0.85,0.82,4,270,5,0,0,sales,low,1
E14802,0.41,0.47,2,138,3,0,0,sales,low,1
E14803,0.11,0.96,6,298,4,0,0,sales,low,1
E14804,0.75,0.99,5,254,5,0,0,sales,low,1
E14805,0.82,0.85,5,248,5,0,0,sales,low,1
E14806,0.79,1,5,257,6,0,0,sales,low,1
E14807,0.43,0.53,2,150,3,0,0,sales,low,1
E14808,0.1,0.9,7,281,4,0,0,sales,low,1
E14809,0.46,0.48,2,141,3,1,0,sales,low,1
E14810,0.43,0.57,2,157,3,0,0,sales,low,1
E14811,0.43,0.55,2,136,3,0,0,sales,low,1
E14812,0.11,0.8,7,296,4,0,0,sales,low,1
E14813,0.09,0.86,6,279,4,0,0,sales,low,1
E14814,0.37,0.53,2,131,3,0,0,sales,low,1
E14815,0.4,0.57,2,160,3,0,0,accounting,low,1
E14816,0.1,0.77,7,291,4,0,0,accounting,low,1
E14817,0.41,0.53,2,157,3,0,0,accounting,low,1
E14818,0.79,0.58,3,294,4,0,0,hr,low,1
E14819,0.11,0.79,7,310,4,0,0,hr,low,1
E14820,0.1,0.97,6,282,4,0,0,hr,medium,1
E14821,0.44,0.51,2,134,3,0,0,hr,medium,1
E14822,0.25,0.46,4,214,4,0,0,technical,medium,1
E14823,0.44,0.52,2,137,3,0,0,technical,medium,1
E14824,0.73,1,4,252,5,0,0,technical,medium,1
E14825,0.75,0.97,5,243,6,0,0,technical,medium,1
E14826,0.36,0.47,2,148,3,0,0,technical,medium,1
E14827,0.37,0.49,2,151,3,0,0,technical,medium,1
E14828,0.39,0.49,2,129,3,0,0,technical,medium,1
E14829,0.48,0.78,2,198,2,0,0,technical,medium,1
E14830,0.57,0.72,4,275,6,0,0,technical,medium,1
E14831,0.9,0.96,5,243,5,0,0,technical,medium,1
E14832,0.39,0.55,2,159,3,0,0,technical,high,1
E14833,0.44,0.51,2,145,3,0,0,support,low,1
E14834,0.81,0.88,5,242,5,0,0,support,medium,1
E14835,0.74,0.87,5,242,5,0,0,support,medium,1
E14836,0.44,0.56,2,145,3,0,0,support,medium,1
E14837,0.41,0.56,2,154,3,0,1,support,medium,1
E14838,0.4,0.51,2,139,3,0,0,support,low,1
E14839,0.46,0.57,2,152,3,0,0,support,low,1
E14840,0.8,0.83,2,211,3,0,0,support,low,1
E14841,0.87,0.9,5,258,5,0,0,support,low,1
E14842,0.39,0.54,2,155,3,0,0,support,low,1
E14843,0.38,0.55,2,148,3,0,0,support,low,1
E14844,0.66,0.67,2,255,3,0,0,technical,low,1
E14845,0.1,0.8,6,264,4,0,0,technical,low,1
E14846,0.37,0.54,2,132,3,0,0,technical,low,1
E14847,0.1,0.77,6,255,4,0,0,management,low,1
E14848,0.09,0.87,5,263,4,0,0,IT,low,1
E14849,0.86,0.84,5,222,5,0,0,IT,low,1
E14850,0.11,0.9,6,263,4,0,0,IT,low,1
E14851,0.37,0.46,2,157,3,0,0,IT,low,1
E14852,0.11,0.92,7,307,4,0,0,IT,low,1
E14853,0.77,0.98,5,259,6,0,0,product_mng,low,1
E14854,0.84,0.94,5,222,6,0,0,product_mng,low,1
E14855,0.1,0.84,7,250,4,0,0,product_mng,low,1
E14856,0.83,0.9,5,245,5,0,0,product_mng,low,1
E14857,0.11,0.79,6,292,4,0,0,IT,low,1
E14858,0.86,0.92,5,252,5,0,0,RandD,low,1
E14859,0.38,0.56,2,161,3,0,0,RandD,medium,1
E14860,0.11,0.88,5,250,4,0,0,RandD,medium,1
E14861,0.45,0.49,2,134,3,0,0,RandD,medium,1
E14862,0.1,0.85,7,279,4,0,0,RandD,medium,1
E14863,0.09,0.95,7,256,4,0,0,marketing,medium,1
E14864,0.39,0.53,2,127,3,0,0,sales,medium,1
E14865,0.37,0.47,2,138,3,1,0,accounting,medium,1
E14866,0.81,0.97,5,243,5,0,0,support,medium,1
E14867,0.09,0.9,7,296,4,0,0,technical,medium,1
E14868,0.1,0.88,7,267,4,0,0,management,medium,1
E14869,0.39,0.49,2,144,3,0,0,marketing,medium,1
E14870,0.83,0.95,4,251,5,0,0,marketing,medium,1
E14871,0.45,0.57,2,148,3,0,0,marketing,high,1
E14872,0.43,0.51,2,141,3,0,0,sales,low,1
E14873,0.8,0.75,3,268,2,0,0,sales,medium,1
E14874,0.1,0.86,6,247,4,0,0,sales,medium,1
E14875,0.1,0.55,2,247,4,0,0,sales,medium,1
E14876,0.36,0.52,2,146,3,0,0,sales,medium,1
E14877,0.38,0.5,2,140,3,0,0,sales,low,1
E14878,0.78,0.98,5,263,6,0,0,sales,low,1
E14879,0.44,0.49,2,145,3,0,0,sales,low,1
E14880,0.41,0.46,2,156,3,1,0,sales,low,1
E14881,0.72,0.85,5,244,6,0,0,sales,low,1
E14882,0.46,0.54,2,144,3,0,0,sales,low,1
E14883,0.1,0.9,7,286,4,0,0,sales,low,1
E14884,0.34,0.67,4,141,2,0,0,sales,low,1
E14885,0.11,0.89,6,260,5,0,0,sales,low,1
E14886,0.38,0.56,2,154,3,0,0,sales,low,1
E14887,0.82,0.92,5,225,5,0,0,sales,low,1
E14888,0.39,0.57,2,127,3,0,0,sales,low,1
E14889,0.44,0.53,2,140,3,0,0,sales,low,1
E14890,0.43,0.52,2,147,3,0,0,sales,low,1
E14891,0.84,0.83,4,227,5,0,0,accounting,low,1
E14892,0.43,0.48,2,153,3,0,0,accounting,low,1
E14893,0.37,0.52,2,128,3,0,0,accounting,low,1
E14894,0.74,0.97,4,228,5,0,0,hr,low,1
E14895,0.73,0.97,5,235,5,0,0,hr,low,1
E14896,0.37,0.47,2,148,3,0,0,hr,low,1
E14897,0.58,0.62,4,238,3,0,0,hr,low,1
E14898,0.4,0.54,2,141,3,0,0,technical,medium,1
E14899,0.51,0.83,5,249,4,0,0,technical,medium,1
E14900,0.46,0.5,2,151,3,0,0,technical,medium,1
E14901,0.45,0.54,2,129,3,0,0,technical,medium,1
E14902,0.46,0.5,2,156,3,0,0,technical,medium,1
E14903,0.39,0.45,2,134,3,0,0,technical,medium,1
E14904,0.09,0.88,6,269,4,0,0,technical,medium,1
E14905,0.09,0.77,6,290,4,0,0,technical,medium,1
E14906,0.37,0.51,2,132,3,0,0,technical,medium,1
E14907,0.1,0.89,7,308,4,0,0,technical,medium,1
E14908,0.77,1,4,232,5,0,0,technical,medium,1
E14909,0.79,0.86,5,235,5,0,0,support,medium,1
E14910,0.43,0.55,2,130,3,0,0,support,high,1
E14911,0.38,0.53,2,146,3,0,0,support,low,1
E14912,0.77,0.91,5,221,6,0,0,support,medium,1
E14913,0.44,0.5,2,130,3,0,0,support,medium,1
E14914,0.39,0.46,2,136,3,0,0,support,medium,1
E14915,0.78,0.89,5,274,6,0,0,support,medium,1
E14916,0.1,0.79,6,256,5,0,0,support,low,1
E14917,0.1,0.77,5,276,4,0,0,support,low,1
E14918,0.75,0.85,5,267,5,0,0,support,low,1
E14919,0.46,0.62,6,213,3,0,0,support,low,1
E14920,0.91,0.97,4,274,6,0,0,technical,low,1
E14921,0.1,0.92,6,258,4,0,0,technical,low,1
E14922,0.72,0.6,3,153,5,0,0,technical,low,1
E14923,0.11,0.95,6,245,4,0,0,management,low,1
E14924,0.11,0.94,6,264,4,0,0,IT,low,1
E14925,0.46,0.57,2,154,3,0,0,IT,low,1
E14926,0.37,0.46,2,149,3,0,0,IT,low,1
E14927,0.46,0.5,2,157,3,0,0,IT,low,1
E14928,0.43,0.57,2,127,3,0,0,IT,low,1
E14929,0.11,0.82,6,270,4,0,0,product_mng,low,1
E14930,0.73,0.89,5,236,6,0,0,product_mng,low,1
E14931,0.43,0.47,2,158,3,0,0,product_mng,low,1
E14932,0.86,1,5,229,5,0,0,product_mng,low,1
E14933,0.1,0.83,6,269,4,0,0,IT,low,1
E14934,0.4,0.49,2,128,3,0,0,sales,low,1
E14935,0.11,0.87,7,278,4,0,0,sales,low,1
E14936,0.86,0.98,3,158,5,0,0,sales,low,1
E14937,0.42,1,3,202,3,0,0,sales,medium,1
E14938,0.79,0.84,4,240,5,0,0,sales,medium,1
E14939,0.1,0.96,7,255,4,0,0,marketing,medium,1
E14940,0.09,0.92,7,254,4,0,0,sales,medium,1
E14941,0.09,0.82,6,257,4,0,0,accounting,medium,1
E14942,0.87,1,4,228,5,0,0,support,medium,1
E14943,0.36,0.49,2,145,3,0,0,technical,medium,1
E14944,0.42,0.75,3,218,4,0,0,management,medium,1
E14945,0.84,0.86,5,268,5,0,0,marketing,medium,1
E14946,0.1,0.83,6,278,4,0,0,marketing,medium,1
E14947,0.78,0.71,3,249,5,0,0,marketing,medium,1
E14948,0.35,0.99,3,236,4,0,0,sales,medium,1
E14949,0.1,0.81,7,291,4,0,0,sales,high,1
E14950,0.11,0.8,6,306,4,0,0,sales,low,1
E14951,0.43,0.48,2,135,3,0,0,sales,medium,1
E14952,0.38,0.45,2,156,3,0,0,sales,medium,1
E14953,0.46,0.54,2,143,3,0,0,sales,medium,1
E14954,0.89,0.82,4,243,5,0,0,sales,medium,1
E14955,0.45,0.5,2,147,3,0,0,sales,low,1
E14956,0.44,0.53,2,159,3,0,0,sales,low,1
E14957,0.74,0.54,5,216,3,0,0,sales,low,1
E14958,0.45,0.54,2,152,3,0,0,sales,low,1
E14959,0.79,0.93,4,226,5,0,0,sales,low,1
E14960,0.79,0.91,5,271,5,0,0,sales,low,1
E14961,0.11,0.87,6,255,4,0,0,sales,low,1
E14962,0.42,0.48,2,140,3,0,0,sales,low,1
E14963,0.64,0.9,6,252,2,0,0,sales,low,1
E14964,0.4,0.55,2,159,3,0,0,sales,low,1
E14965,0.84,0.98,5,270,5,0,0,sales,low,1
E14966,0.73,0.92,5,232,5,0,0,sales,low,1
E14967,0.4,0.51,2,144,3,0,0,accounting,low,1
E14968,0.36,0.45,2,127,3,0,0,accounting,low,1
E14969,0.43,0.47,2,131,3,0,0,accounting,low,1
E14970,0.11,0.78,6,243,4,0,0,hr,low,1
E14971,0.91,1,5,244,6,0,0,hr,low,1
E14972,0.8,1,5,260,5,0,0,hr,low,1
E14973,0.42,0.49,2,139,3,0,0,hr,low,1
E14974,0.31,0.87,4,184,3,0,0,technical,low,1
E14975,0.44,0.47,2,130,3,0,0,technical,low,1
E14976,0.38,0.54,2,135,3,0,0,technical,medium,1
E14977,0.45,0.56,2,146,3,0,0,technical,medium,1
E14978,0.43,0.46,2,149,3,0,0,technical,medium,1
E14979,0.45,0.46,2,153,3,1,0,technical,medium,1
E14980,0.43,0.57,2,160,3,0,0,technical,medium,1
E14981,0.43,0.49,2,160,3,0,0,technical,medium,1
E14982,0.09,0.83,6,282,4,0,0,technical,medium,1
E14983,0.43,0.47,2,128,3,0,0,technical,medium,1
E14984,0.79,0.94,4,232,5,0,0,technical,medium,1
E14985,0.85,0.58,3,226,2,0,0,support,medium,1
E14986,0.38,0.45,2,129,3,0,0,support,medium,1
E14987,0.11,0.92,7,255,4,0,0,support,medium,1
E14988,0.83,0.99,5,258,5,0,0,support,high,1
E14989,0.81,0.91,4,229,5,0,0,support,low,1
E14990,0.42,0.56,2,143,3,0,0,support,medium,1
E14991,0.11,0.87,6,257,4,0,0,support,medium,1
E14992,0.11,0.85,7,275,4,0,0,support,medium,1
E14993,0.1,0.89,7,291,4,0,0,support,medium,1
E14994,0.5,0.54,5,153,4,0,0,support,low,1
E14995,0.44,0.49,2,154,3,0,0,support,low,1
E14996,0.11,0.9,6,301,4,0,0,technical,low,1
E14997,0.39,0.52,2,134,3,0,0,technical,low,1
E14998,0.11,0.78,6,245,4,0,0,technical,low,1
E14999,0.36,0.5,2,132,3,0,0,management,low,1
E15000,0.43,0.51,2,130,3,0,0,IT,low,1
E15001,0.4,0.5,2,127,3,0,0,IT,low,1
E15002,0.86,0.84,4,246,6,0,0,IT,low,1
E15003,0.38,0.49,2,145,3,0,0,IT,low,1
E15004,0.46,0.45,2,138,3,0,1,IT,low,1
E15005,0.37,0.57,2,129,3,0,0,product_mng,low,1
E15006,0.43,0.52,2,150,3,0,0,product_mng,low,1
E15007,0.66,0.93,5,253,5,0,0,product_mng,low,1
E15008,0.37,0.48,2,160,3,0,0,product_mng,low,1
E15009,0.77,0.92,5,235,5,0,0,IT,low,1
E15010,0.38,0.55,2,151,3,0,0,sales,low,1
E15011,0.39,0.54,2,127,3,0,0,sales,low,1
E15012,0.41,0.55,2,151,3,0,0,sales,low,1
E15013,0.1,0.9,7,290,4,0,0,sales,low,1
E15014,0.09,0.93,6,249,4,0,0,sales,low,1
E15015,0.41,0.47,2,131,3,0,0,marketing,medium,1
E15016,0.39,0.46,2,159,3,0,0,sales,medium,1
E15017,0.83,0.99,4,223,5,0,0,accounting,medium,1
E15018,0.09,0.87,3,214,2,0,0,support,medium,1
E15019,0.75,0.81,5,227,5,0,0,technical,medium,1
E15020,0.44,0.54,2,127,3,0,0,management,medium,1
E15021,0.1,0.84,6,293,5,0,0,marketing,medium,1
E15022,0.42,0.46,2,141,3,0,0,marketing,medium,1
E15023,0.1,0.83,6,300,4,0,0,marketing,medium,1
E15024,0.1,0.86,6,309,4,0,0,sales,medium,1
E15025,0.31,0.77,4,149,3,0,0,sales,medium,1
E15026,0.42,0.54,2,159,3,0,0,sales,medium,1
E15027,0.38,0.5,2,152,3,0,0,sales,high,1
E15028,0.39,0.57,2,158,3,0,0,sales,low,1
E15029,0.1,0.97,6,254,5,0,0,sales,medium,1
E15030,0.11,0.93,6,294,4,0,0,sales,medium,1
E15031,0.1,0.92,7,269,4,0,0,sales,medium,1
E15032,0.11,0.9,7,247,4,0,0,sales,medium,1
E15033,0.44,0.65,3,271,4,0,0,sales,low,1
E15034,0.91,0.96,4,232,5,0,0,sales,low,1
E15035,0.72,1,4,245,5,0,0,sales,low,1
E15036,0.36,0.46,2,132,3,0,0,sales,low,1
E15037,0.44,0.57,2,131,3,0,0,sales,low,1
E15038,0.85,0.99,5,248,5,0,0,sales,low,1
E15039,0.78,0.93,5,225,5,0,0,sales,low,1
E15040,0.39,0.46,2,156,3,0,0,sales,low,1
E15041,0.78,0.81,3,222,2,0,0,sales,low,1
E15042,0.1,0.92,6,243,4,1,0,sales,low,1
E15043,0.23,0.99,4,204,4,1,0,accounting,low,1
E15044,0.11,0.87,6,301,4,0,0,accounting,low,1
E15045,0.9,0.83,5,259,5,0,0,accounting,low,1
E15046,0.91,0.89,4,247,5,0,0,hr,low,1
E15047,0.11,0.79,7,295,4,0,0,hr,low,1
E15048,0.43,0.54,2,150,3,0,0,hr,low,1
E15049,0.45,0.49,2,151,3,0,0,hr,low,1
E15050,0.11,0.91,5,291,4,0,0,technical,low,1
E15051,0.11,0.93,6,253,4,1,0,technical,low,1
E15052,0.43,0.5,2,161,3,0,0,technical,low,1
E15053,0.91,0.97,4,251,6,0,0,technical,low,1
E15054,0.43,0.55,2,153,3,0,0,technical,medium,1
E15055,0.85,0.82,5,264,6,0,0,technical,medium,1
E15056,0.1,0.77,6,310,4,0,0,technical,medium,1
E15057,0.81,0.95,5,266,5,0,0,technical,medium,1
E15058,0.36,0.62,4,237,2,0,0,technical,medium,1
E15059,0.45,0.54,2,138,3,0,0,technical,medium,1
E15060,0.86,1,5,227,5,0,0,technical,medium,1
E15061,0.71,1,4,300,5,0,0,support,medium,1
E15062,0.11,0.97,7,310,4,0,0,support,medium,1
E15063,0.84,0.93,5,236,5,0,0,support,medium,1
E15064,0.09,0.97,7,288,4,0,0,support,medium,1
E15065,0.38,0.49,2,127,3,0,0,support,medium,1
E15066,0.15,0.55,6,139,4,0,0,support,high,1
E15067,0.1,0.92,7,253,4,1,0,support,low,1
E15068,0.8,0.97,4,218,5,1,0,support,medium,1
E15069,0.84,0.97,5,251,5,0,0,support,medium,1
E15070,0.11,0.87,6,264,4,0,0,support,medium,1
E15071,0.89,0.79,3,149,2,0,0,support,medium,1
E15072,0.45,0.51,2,138,3,0,0,technical,low,1
E15073,0.11,0.93,7,284,4,0,0,technical,low,1
E15074,0.74,0.93,5,244,5,0,0,technical,low,1
E15075,0.41,0.5,2,128,3,0,0,management,low,1
E15076,0.44,0.53,2,154,3,0,0,IT,low,1
E15077,0.37,0.56,2,138,3,0,0,IT,low,1
E15078,0.11,0.86,6,308,4,0,0,IT,low,1
E15079,0.1,0.93,6,269,4,0,0,IT,low,1
E15080,0.7,0.74,6,136,3,0,0,IT,low,1
E15081,0.59,1,2,160,5,0,0,product_mng,low,1
E15082,0.38,0.53,2,138,3,0,0,product_mng,low,1
E15083,0.72,0.95,4,220,5,0,0,product_mng,low,1
E15084,0.73,1,5,274,5,0,0,product_mng,low,1
E15085,0.39,0.48,2,161,3,0,0,IT,low,1
E15086,0.89,0.82,5,224,6,0,0,RandD,low,1
E15087,0.89,1,4,260,5,0,0,RandD,low,1
E15088,0.11,0.78,6,300,4,1,0,RandD,low,1
E15089,0.43,0.56,2,133,3,0,0,RandD,low,1
E15090,0.09,0.93,6,308,4,0,0,RandD,low,1
E15091,0.81,0.9,5,238,6,0,0,marketing,low,1
E15092,0.37,0.53,2,126,3,0,0,sales,low,1
E15093,0.36,0.56,2,138,3,0,0,accounting,medium,1
E15094,0.11,0.85,6,299,4,0,0,support,medium,1
E15095,0.1,0.85,6,254,4,0,0,technical,medium,1
E15096,0.66,0.47,7,156,2,0,0,management,medium,1
E15097,0.39,0.47,2,152,3,0,0,marketing,medium,1
E15098,0.44,0.51,2,146,3,0,0,marketing,medium,1
E15099,0.1,0.84,6,253,4,0,0,marketing,medium,1
E15100,0.79,0.94,5,227,6,0,0,sales,medium,1
E15101,0.1,0.81,6,301,4,1,0,sales,medium,1
E15102,0.54,0.94,6,294,3,0,0,sales,medium,1
E15103,0.37,0.47,2,151,3,0,0,sales,medium,1
E15104,0.37,0.57,2,128,3,0,0,sales,medium,1
E15105,0.82,0.89,5,217,5,0,0,sales,high,1
E15106,0.45,0.52,2,160,3,0,0,sales,low,1
E15107,0.79,0.9,5,263,5,0,0,sales,medium,1
E15108,0.42,0.56,2,156,3,0,0,sales,medium,1
E15109,0.1,0.85,6,273,4,0,0,sales,medium,1
E15110,0.11,0.78,6,303,4,0,0,sales,medium,1
E15111,0.74,1,4,253,5,0,0,sales,low,1
E15112,0.1,0.93,6,270,4,0,0,sales,low,1
E15113,0.79,1,4,218,5,0,0,sales,low,1
E15114,0.43,0.48,2,144,3,0,0,sales,low,1
E15115,0.41,0.47,2,154,3,0,0,sales,low,1
E15116,0.39,0.55,2,146,3,0,0,sales,low,1
E15117,0.1,0.94,6,260,4,0,0,sales,low,1
E15118,0.82,0.85,5,218,5,0,0,sales,low,1
E15119,0.41,0.46,2,128,3,0,0,accounting,low,1
E15120,0.42,0.56,2,128,3,0,0,accounting,low,1
E15121,0.74,0.88,4,248,6,0,0,accounting,low,1
E15122,0.38,0.57,2,152,3,1,0,hr,low,1
E15123,0.39,0.56,2,126,3,0,0,hr,low,1
E15124,0.87,0.94,4,260,5,0,0,hr,low,1
E15125,0.1,0.9,5,263,4,0,0,hr,low,1
E15126,0.78,1,5,220,5,0,0,technical,low,1
E15127,0.14,0.73,7,282,5,0,0,technical,low,1
E15128,0.11,0.94,6,277,5,0,0,technical,low,1
E15129,0.91,0.94,5,257,5,0,0,technical,low,1
E15130,0.49,0.63,6,265,3,0,0,technical,low,1
E15131,0.38,0.47,2,143,3,0,0,technical,low,1
E15132,0.82,0.97,5,263,5,0,0,technical,medium,1
E15133,0.38,0.88,3,154,4,0,0,technical,medium,1
E15134,0.89,1,5,253,5,0,0,technical,medium,1
E15135,0.11,0.79,6,294,4,0,0,technical,medium,1
E15136,0.37,0.51,2,128,3,0,0,technical,medium,1
E15137,0.38,0.5,2,153,3,0,0,support,medium,1
E15138,0.78,0.87,5,256,5,0,0,support,medium,1
E15139,0.41,0.51,2,127,3,0,0,support,medium,1
E15140,0.41,0.51,2,137,3,0,0,support,medium,1
E15141,0.11,0.83,6,295,4,0,0,support,medium,1
E15142,0.11,0.79,6,281,4,0,0,support,medium,1
E15143,0.43,0.57,2,131,3,1,0,support,medium,1
E15144,0.75,0.86,5,237,5,0,0,support,high,1
E15145,0.74,0.99,4,276,5,0,0,support,low,1
E15146,0.85,0.85,5,267,5,0,0,support,medium,1
E15147,0.73,0.92,5,266,5,0,0,support,medium,1
E15148,0.1,0.79,6,294,4,0,0,technical,medium,1
E15149,0.44,0.56,2,134,3,0,0,technical,medium,1
E15150,0.3,0.56,3,309,4,1,0,technical,low,1
E15151,0.11,0.77,7,273,4,0,0,management,low,1
E15152,0.84,0.83,5,238,5,0,0,IT,low,1
E15153,0.78,0.94,5,271,6,0,0,IT,low,1
E15154,0.43,0.53,2,145,3,0,0,IT,low,1
E15155,0.36,0.55,2,152,3,0,0,IT,low,1
E15156,0.43,0.47,2,128,3,0,0,IT,low,1
E15157,0.45,0.46,2,142,3,0,0,product_mng,low,1
E15158,0.76,0.93,5,238,5,0,0,product_mng,low,1
E15159,0.1,0.78,7,286,4,0,0,product_mng,low,1
E15160,0.09,0.86,6,291,4,0,0,product_mng,low,1
E15161,0.92,1,5,259,5,0,0,IT,low,1
E15162,0.92,0.9,5,248,5,0,0,sales,low,1
E15163,0.79,0.98,4,271,5,0,0,sales,low,1
E15164,0.43,0.51,2,140,3,0,0,sales,low,1
E15165,0.8,0.95,4,274,5,0,0,sales,low,1
E15166,0.44,0.49,2,127,3,1,0,sales,low,1
E15167,0.89,0.87,5,275,6,0,0,marketing,low,1
E15168,0.48,0.88,3,239,3,0,0,sales,low,1
E15169,0.11,0.82,6,304,4,1,0,accounting,low,1
E15170,0.38,0.55,2,145,3,0,0,support,low,1
E15171,0.11,0.85,6,259,4,0,0,technical,medium,1
E15172,0.82,0.86,4,264,5,0,0,management,medium,1
E15173,0.37,0.45,2,160,3,0,0,marketing,medium,1
E15174,0.4,0.48,2,138,3,0,0,marketing,medium,1
E15175,0.43,0.47,2,137,3,0,0,marketing,medium,1
E15176,0.44,0.5,2,156,3,0,0,sales,medium,1
E15177,0.42,0.56,2,147,3,0,0,sales,medium,1
E15178,0.11,0.8,7,243,4,0,0,sales,medium,1
E15179,0.78,0.87,4,236,5,0,0,sales,medium,1
E15180,0.46,0.86,2,212,4,0,0,sales,medium,1
E15181,0.77,0.91,5,261,6,0,0,sales,medium,1
E15182,0.83,0.82,4,243,5,0,0,sales,medium,1
E15183,0.32,0.58,5,271,5,0,0,sales,high,1
E15184,0.9,0.92,5,154,4,0,0,sales,low,1
E15185,0.42,0.52,2,151,3,0,0,sales,medium,1
E15186,0.1,0.96,6,254,4,1,0,sales,medium,1
E15187,0.1,0.91,6,285,4,0,0,sales,medium,1
E15188,0.44,0.49,2,130,3,0,0,sales,medium,1
E15189,0.1,0.95,7,301,4,0,0,sales,low,1
E15190,0.11,0.8,6,286,4,0,0,sales,low,1
E15191,0.1,0.89,6,246,4,0,0,sales,low,1
E15192,0.39,0.47,2,135,3,0,0,sales,low,1
E15193,0.92,0.92,4,245,5,0,0,sales,low,1
E15194,0.43,0.56,2,136,3,0,0,sales,low,1
E15195,0.11,0.89,6,301,4,0,0,accounting,low,1
